job_id,design_index,family_index,constraint,k,t,n_low,n,nfa_states,unrolled_states,seed,dataset,structural_cell_index,replicate_index,base_instance_id,multi_token_keyword_count,compiled_constraint_sha256,job_sha256
159_coauthor_right_not_left_kna_t10_rep1,475,9,right_not_left,,10,2,65,23,1438,991131404,coauthor,159,1,coauthor:creative:696d64891a2947f6af20032eef450ff7,0,35eed42cc645f9ef00a60872dfb0333658bbb1a19d3e856fffdb94c729fa7b5f,ff660484322ca50bbdc9b2ef0110bbeab5e8f853321e742f069dd79ff1ad0780
160_coauthor_right_not_left_kna_t11_rep1,476,10,right_not_left,,11,2,65,25,1563,656067478,coauthor,160,1,coauthor:creative:3d6d562a736a49509c20be372a83d111,0,339154682a7e871c3423a71df5962b6a0834530990555dde51498cfd6f08b662,6b2a8ed4722f1566e696437553272b91d8dc67d8e65f66d6f57cefd01cf0ecbd
161_coauthor_right_not_left_kna_t12_rep1,477,11,right_not_left,,12,2,65,27,1688,1678836306,coauthor,161,1,coauthor:creative:120f688d383d4775a51fc45728e771de,0,cebd3ffa669ec75811b8d584ee7a3ad2e8d689dde28d634b5bb72d37b0c6d986,331bff11afbebc0459f3c5772246e6d0286c0cdcc494efe78180d46a3ab0e61c
162_coauthor_right_not_left_kna_t13_rep1,478,12,right_not_left,,13,2,65,29,1813,103503325,coauthor,162,1,coauthor:creative:575d39d6fb394e859cb5c29fd5ad876e,0,7a113f9f89a847038c5dacd082c958e4c55f84fb4256e1585e3b0717cef9269a,ff2ca58f96e0a0e9b7312993429032dcb488e52565a6f77c627dbf2747d34c2d
163_coauthor_right_not_left_kna_t14_rep1,479,13,right_not_left,,14,2,65,31,1938,77087838,coauthor,163,1,coauthor:creative:90a244e4c76240ab942d8f56b971b6f2,0,e3b9e32a3073eb5df21e5561307f965117850ed305034a60b4908fdf7bdd879d,4b788c6996dce26b6f4acff7aaf786467efeaab904df475ebdaef8241a05ba0f
164_coauthor_right_not_left_kna_t15_rep1,480,14,right_not_left,,15,2,65,33,2063,1560487632,coauthor,164,1,coauthor:creative:09c68920f9e5434bb35a22e1909f324a,0,a245c057fc733351fde64ec53a6c3c489d70a9a791ae327a5cae2a8541f5c94e,c14d27c3ce92c36c30817d9af694bef417865e6dca6d677273d4f211381141bf
165_coauthor_right_not_left_kna_t16_rep1,481,15,right_not_left,,16,2,65,35,2188,1165335327,coauthor,165,1,coauthor:creative:3be804ca8a1d41a4ba5cdeb64b126575,0,4d5dfedfb24586de7888cc8f53cd6f29bff9c9d923ded1aa4eda4ba9d167fac8,1b1f6dc5d117943ca6f127215679d6be55123a4e01b0ad66f3d5e3fc7a6ee57d
150_coauthor_right_not_left_kna_t1_rep2,482,0,right_not_left,,1,2,65,4,313,375272172,coauthor,150,2,coauthor:creative:7267ada18a784f5089b55427212251b3,0,6d03a1d45548741181f9e48d51c1391d125be9ad2c81afc004cdaa602f9cf0fa,46a5c6004929eb9582228acc498ef1c049127a722344ee9282b91457ca7f6a33
151_coauthor_right_not_left_kna_t2_rep2,483,1,right_not_left,,2,2,65,7,438,181599629,coauthor,151,2,coauthor:creative:0837a09ef77a4f20b3a341a47276288b,0,464c3bc50218ae9e701aa649e8e568b48da5e2c3e238c8804cc8ac6d5eb328dc,a233dff239db4f2e7a2e021730c80409f62e694b8195bf2e2ffef23b4819948e
152_coauthor_right_not_left_kna_t3_rep2,484,2,right_not_left,,3,2,65,9,563,91810545,coauthor,152,2,coauthor:creative:9989ea7d26a94464a9d94f68bc7832e9,0,6b9117ee8fdc0b3f7f35057788a48d73fafa1e81a73216429318763eae091e33,b7e2825d011bf42694b6a9124accfede6c0866f7d8ff25a5a47c6a753f6b9b4b
153_coauthor_right_not_left_kna_t4_rep2,485,3,right_not_left,,4,2,65,11,688,220592453,coauthor,153,2,coauthor:creative:af3a9e8494e54fa0a28ecb7267f02018,0,1c7af8ff2bf2cbb5f871484dd829219748a5f7834778bd3c32091edd3be06f85,f06c11c8c71a190888c37a24901f18f447d92eaa1debf764c3a16aff25170247
154_coauthor_right_not_left_kna_t5_rep2,486,4,right_not_left,,5,2,65,13,813,2001577123,coauthor,154,2,coauthor:creative:1450f586cc5543b69ba4c22ebd2c7fa0,0,a48c8b8af3f29da6a59923acd9052efd67d476bc70685a9639032ae72523f644,78527d813258831218344c8d11d436ab1b9234069d63902bb2dd4aebd576e5bf
155_coauthor_right_not_left_kna_t6_rep2,487,5,right_not_left,,6,2,65,15,938,369529025,coauthor,155,2,coauthor:creative:fb0562d64a314d2088af7d18ea7dc210,0,ac1fc0375c85965dfe68a9368791ff101c930bc9fe1ea4338be1f3a7814816f1,ad982c2b14607c6446da3080c77c86daadd14b634abd061671854c7ef2dcbbc8
156_coauthor_right_not_left_kna_t7_rep2,488,6,right_not_left,,7,2,65,17,1063,1235011510,coauthor,156,2,coauthor:creative:c65f1ff1c8674f12bbb3a4a4b62ec7f1,0,b5c30cde2c9967cde739ab7bf2e2b0d23fd4d3a3fd1c6cfc657f8aa7ae6fa78a,0f40fa9a913a7fc5d275f2a39b1d1a034fe430df2a1c975a42fe47096599cd83
157_coauthor_right_not_left_kna_t8_rep2,489,7,right_not_left,,8,2,65,19,1188,189499705,coauthor,157,2,coauthor:creative:7e48dc0c20c340f9b0cfe73fd8d198b6,0,a344eb78e2f402b164713e5ab7bd3c82e6bd7f992567f47a3fc49d9d7ff7f8cb,85b465302ad73681e9b1cf1a8eca49297a80b24f646bf8fd32a0544d4c1c367a
158_coauthor_right_not_left_kna_t9_rep2,490,8,right_not_left,,9,2,65,21,1313,1330847957,coauthor,158,2,coauthor:creative:81b30967f40349e5b0e333f1e4851ce4,0,4031c9beac714e3ba96648dee0222cfb328c2545e3c5a852835a0c7a10b20151,9716b8242183846c53a5dd0075255b84d7915a000f27cd3c95b7664cdb2b9460
159_coauthor_right_not_left_kna_t10_rep2,491,9,right_not_left,,10,2,65,23,1438,354284196,coauthor,159,2,coauthor:creative:36a7437e63c64ad99a8e4cc9433a7be1,0,645bc75282e6ed9f2fc3b313ad78b6c8cabe583fb43cd2ad01f0400b16012953,3e3b5b0a5d1ff45d9314ceac0458eb0e6a334c9b1ffcd18f47ee8270df9855ec
160_coauthor_right_not_left_kna_t11_rep2,492,10,right_not_left,,11,2,65,25,1563,1838535376,coauthor,160,2,coauthor:creative:da4fed90272b41edb41f63fed4a928f0,0,698c880e898072b9731ccfa420fc7a0d2b255b88f3806f07bde14859613b0a1f,ee636cc584c36d46f10bb64e0bf993851a426e233a31f9d24d49578dda06810b
161_coauthor_right_not_left_kna_t12_rep2,493,11,right_not_left,,12,2,65,27,1688,1764169297,coauthor,161,2,coauthor:creative:786e6c194f0a4fd182440d297bfc3b9f,0,fed4fa21970ba97898f9823dcbb3edc4caaff28eed94693689068e1e7bd21f28,cdf62e81e82420b9d2db6c9979e612ed7f077027c536059b8c32055922a56c8c
162_coauthor_right_not_left_kna_t13_rep2,494,12,right_not_left,,13,2,65,29,1813,634652853,coauthor,162,2,coauthor:creative:8462cd8c839f4ebbb940326f3af1922c,0,1e43cda33896ad43f401373060769109312d25ce62461eb2d3722da47bd8b145,8848bc5998e1e15e5001cfa8e32a7f02e4266be631e9234a58aaf35945944c1f
163_coauthor_right_not_left_kna_t14_rep2,495,13,right_not_left,,14,2,65,31,1938,564958425,coauthor,163,2,coauthor:creative:bad20cdce8404ef3b6992ae8758105d2,0,15e38750df54207ef5fe76e5a425a6c82355ae968aa81200a5ede227ae67b491,6ea389002d3843ad9f9e1f8fd5196a9595cd97593b8636fd0d6d72edfc7d9617
164_coauthor_right_not_left_kna_t15_rep2,496,14,right_not_left,,15,2,65,33,2063,642190226,coauthor,164,2,coauthor:creative:b3528173b35442d09e2aadaf4d06defe,0,ab29e3e7b22c449e7f690964f9f491efcbc763c7215af00ad1a800e8e23aef12,4dd5f8db24062eeb29eef635f7166f99b3321b0459593ba2aadafc01c0656fc2
165_coauthor_right_not_left_kna_t16_rep2,497,15,right_not_left,,16,2,65,35,2188,795645006,coauthor,165,2,coauthor:creative:3f069ddebc85414f8c650c1f9e78a498,0,a93020517f6a04e3c348cec209b28b1bd74fc1b5de86f7f62d9f6d4b97a85e13,70d312775645da74a98e030be56978ebf53c4ae22d3be50efeeddcc3287d9863
150_coauthor_right_not_left_kna_t1_rep3,498,0,right_not_left,,1,2,65,4,313,1411941165,coauthor,150,3,coauthor:creative:d16a6136b82b42eba1e61ff0a4ac3293,0,91aebdfdbb9dcb2d04920b09e40e5af7f4f24e003f537eea3db2f37d8d610479,06b3ec2e8a836e9e7f63fe978057f4d968b376b5c1d6a8677fb39d93204168d6
165_coauthor_right_not_left_kna_t16_rep3,499,15,right_not_left,,16,2,65,35,2188,1152027960,coauthor,165,3,coauthor:creative:a1818a53e4114dd3a3f002dc7f2c2f58,0,03355aa682d5ae9145ee7445dc171b3417786db58517d05f5d77ecffdc2cb40e,37fafa3f3463b4d836568e5ee38a612a0b3b54890e06e5dcd318e1aa2fd271cb
