job_id,design_index,family_index,constraint,k,t,n_low,n,nfa_states,unrolled_states,seed,dataset,structural_cell_index,replicate_index,base_instance_id,multi_token_keyword_count,compiled_constraint_sha256,job_sha256,status,failure_kind,timeout_s,precompute_timeout_s,generation_timeout_s,timed_out,timeout_phase,progress_phase,worker_subprocess_runtime_s,grammar_build_runtime_s,compile_runtime_s,xgrammar_precompute_runtime_s,setup_runtime_s,grammar_rule_count,grammar_edge_count,grammar_bytes,compiled_grammar_memory_bytes,model_vocab_size,initial_mask_audit,model_load_runtime_s,method,tokenizer_config_load_runtime_s,generation_runtime_s,prompt_token_count,generated_total_len,generated_token_ids,generated_text,valid_generation,peak_gpu_allocated_bytes,worker_total_runtime_s
084_coauthor_left_not_right_kna_t5_rep2,384,4,left_not_right,,5,2,64,18,1048,408672559,coauthor,84,2,coauthor:creative:562cda138b314c97b21ba43f691b79ec,0,d6c0542bec22a2a485db4dbade6bf524f47f090b5a824e064bcfb6934497aebb,a88d7f2832ecec478db33724b09629fa48d688c1211154d8db4d6c9470ffd757,success,,256.0,256.0,256.0,False,,model_loaded,13.476926878007362,0.3478569149883697,0.31935517500096466,0.6672120899893343,0.6672120899893343,934,6115,99916,101774472,248320,"{""allowed_count"": 248067, ""expected_count"": 248067, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.7286572989978595,xgrammar,0.6341781009978149,2.216465202989639,321,64,"[20946, 513, 1546, 21143, 1288, 488, 33700, 11, 279, 47077, 18961, 488, 440, 279, 5176, 314, 264, 6745, 11894, 13, 328, 40, 1044, 1076, 353, 1044, 279, 2235, 855, 494, 279, 4383, 7285, 271, 760, 3594, 303, 279, 25852, 10751, 11702, 11, 11102, 440, 264, 10647, 11, 21346, 20513, 13, 1394, 1380, 310, 2418, 11, 694, 678, 13795, 2579, 2166, 8545, 34338, 321, 248046]","""You are very confused,"" you whisper, the realization hitting you with the force of a physical blow. ""I am... I am the old man from the film?""

The air in the theater feels thick, charged with a sudden, overwhelming silence. You try to stand, but your legs feel too heavy flowing and<|im_end|>",True,3811379200,6.992006618005689
085_coauthor_left_not_right_kna_t6_rep2,385,5,left_not_right,,6,2,64,21,1233,2147337852,coauthor,85,2,coauthor:creative:3ab1ca63246449669bf1f7b9c90d379b,0,c2d7a60f308d8cd82d690f0749770de8c42ac87683a6332614209cf7cbda8dc2,fa18cd520bde49b9b20ea316ab3f5ac497c89d615d361c6931e0fa398c60d1d6,success,,256.0,256.0,256.0,False,,model_loaded,13.385241786003462,0.3563360889966134,0.4004489030048717,0.7567849920014851,0.7567849920014851,1120,8436,137494,156043272,248320,"{""allowed_count"": 248067, ""expected_count"": 248067, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.6305872250086395,xgrammar,0.6358297270053299,2.3838832399924286,160,64,"[7691, 5820, 310, 1436, 12261, 303, 279, 1560, 781, 11938, 11, 279, 3050, 11, 21896, 2682, 2924, 781, 6113, 8574, 279, 1788, 3387, 303, 279, 2956, 11, 321, 279, 18922, 11, 45630, 17573, 33968, 781, 12234, 948, 54521, 6440, 13, 1049, 5532, 914, 1066, 264, 328, 1267, 4961, 424, 557, 264, 51151, 13, 6983, 855, 1292, 28058, 41375, 279, 1788, 8153, 2022, 11, 248046]","She began to see patterns in the way they spoke, the specific, nervous glances they cast toward the same points in the room, and the identical, rehearsed enthusiasm they displayed when proposing plans. It wasn't just a ""type""; it was a blueprint. Every man she dated possessed the same softness,<|im_end|>",True,3797778944,7.154106210989994
086_coauthor_left_not_right_kna_t7_rep2,386,6,left_not_right,,7,2,64,24,1418,2092830831,coauthor,86,2,coauthor:creative:7b2436bbf42d4c529fdcc62a83329e83,0,57d2b9c0e59ccb8a85d90d38c6220cdf185f8739fe9a5cb5b1efa608dbe1d08b,72f29b8e8d7fdc4bda00a30cb92194e8db918cd865110b3703c83b194904a186,success,,256.0,256.0,256.0,False,,model_loaded,13.688938894003513,0.3632609969936311,0.4895892350032227,0.8528502319968538,0.8528502319968538,1306,11123,180880,225408546,248320,"{""allowed_count"": 248067, ""expected_count"": 248067, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.815958249004325,xgrammar,0.6457693109987304,2.2138460150017636,264,64,"[760, 18995, 25286, 54166, 11, 279, 20513, 314, 279, 6092, 50099, 888, 1384, 1040, 264, 8545, 36781, 13, 1216, 45867, 279, 4147, 8329, 11, 780, 5983, 2030, 269, 46877, 36334, 391, 303, 279, 4941, 3000, 314, 264, 3074, 27425, 4519, 43167, 27056, 13, 357, 3777, 6351, 557, 542, 8857, 63201, 1083, 264, 17189, 11, 1024, 6213, 54090, 286, 19057, 6799, 8574, 23626, 321, 248046]","The alien landed softly, the silence of the town settling over him like a heavy blanket. He scanned the empty street, his green visor glowing faintly in the dim light of a single flickering porch lamp. A young mother was shoving groceries into a crate, her eyes darting nervously toward overnight and<|im_end|>",True,3806379008,7.321022529009497
087_coauthor_left_not_right_kna_t8_rep2,387,7,left_not_right,,8,2,64,27,1603,1104950343,coauthor,87,2,coauthor:creative:4eeea91c57b0425b9faf9bc4b74ec2be,0,c63e86c9c336f8363fa17727728a5e65ef6d8430a2a3842d631bd5f51f794d37,1d40a2ed963e006b0d0acbaf21f9627c67df1f0232c121372438e585859759ad,success,,256.0,256.0,256.0,False,,model_loaded,13.4803067969915,0.3729665470018517,0.591234623992932,0.9642011709947838,0.9642011709947838,1492,14176,230074,311495334,248320,"{""allowed_count"": 248067, ""expected_count"": 248067, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.8124118099949555,xgrammar,0.6388640810037032,2.196962717003771,137,64,"[1206, 1436, 1092, 279, 1814, 628, 3512, 1973, 279, 533, 782, 13, 557, 49408, 13, 561, 3516, 4042, 11, 2957, 264, 3521, 86327, 7064, 11, 995, 978, 35463, 314, 1141, 32404, 7497, 11, 1141, 6079, 2493, 11, 1141, 6739, 42054, 11, 1141, 28069, 11109, 11, 1141, 12387, 9870, 11, 1141, 11991, 51219, 11, 1141, 15751, 13924, 11, 1141, 3561, 26216, 11, 6777, 321, 248046]","To see what the world can become without the U.S. was unbelievable. The United States, once a global hegemon, had been stripped of its diplomatic voice, its military might, its economic dominance, its technological leadership, its cultural influence, its scientific discoveries, its educational institutions, its media outlets, nation and<|im_end|>",True,3797496320,7.391517099997145
088_coauthor_left_not_right_kna_t9_rep2,388,8,left_not_right,,9,2,64,30,1788,1163069596,coauthor,88,2,coauthor:creative:3fdafca346c94f52ac5b9588a48e0a56,0,93e11bda9d3c766475e166a81a3f43e50688742210b6f20b5eaa38f199a88d4c,54fd0cad5cd389d8e37ba55cac6d0effa329f7cc7812c076810bb2a53a941596,success,,256.0,256.0,256.0,False,,model_loaded,14.579837457989925,0.3998802159912884,0.6948286639963044,1.0947088799875928,1.0947088799875928,1678,17595,286724,415928676,248320,"{""allowed_count"": 248067, ""expected_count"": 248067, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.903997885005083,xgrammar,0.660069031000603,2.2473536980105564,145,64,"[6825, 7692, 1288, 353, 11173, 11, 8008, 264, 14457, 6311, 314, 56937, 506, 1602, 2512, 264, 2350, 8979, 4292, 11, 328, 8761, 3254, 353, 2688, 874, 4860, 279, 1844, 5388, 303, 279, 2902, 11, 1245, 30, 1987, 6970, 353, 1220, 1380, 310, 381, 264, 2545, 2577, 7285, 271, 4888, 17230, 1066, 33757, 780, 1901, 11, 780, 7258, 8153, 5830, 1083, 264, 17280, 321, 248046]","""I guess,"" I repeated, feeling a strange mix of embarrassment at being called a demoted son, ""that means I'm no longer the top dog in the family, right? So maybe I should try to be a little better?""

My dad just shook his head, his expression softening into a worried and<|im_end|>",True,3797594624,7.77172888199857
089_coauthor_left_not_right_kna_t10_rep2,389,9,left_not_right,,10,2,64,33,1973,401630372,coauthor,89,2,coauthor:creative:f40b77ed78bc4297bd63c56ef412863a,0,930d1fa5233832c09f2b75996e589dc64ced5314af001aa5494e0c190758ac9a,84f6331dc5851eb4512b4ca413e696edc3c48eec013bfafd1bb30f6ea5976896,success,,256.0,256.0,256.0,False,,model_loaded,14.239131260997965,0.4064913899928797,0.8068806759984,1.2133720659912797,1.2133720659912797,1864,21380,348948,540333612,248320,"{""allowed_count"": 248067, ""expected_count"": 248067, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.807500417009578,xgrammar,0.6457853260071715,2.1978535179950995,550,64,"[39304, 88, 1447, 15049, 11, 1024, 6213, 81487, 9781, 430, 279, 9039, 314, 279, 2956, 4816, 310, 5758, 13, 328, 13784, 1288, 1292, 85111, 11, 1024, 7497, 88818, 440, 264, 20340, 314, 10439, 321, 70763, 13, 328, 2523, 2224, 20735, 76969, 7285, 271, 90985, 79808, 74345, 11, 780, 14845, 24674, 57380, 1066, 264, 18830, 1518, 13064, 310, 1141, 42122, 11, 33266, 59537, 13, 248046]","Lucy blinks, her eyes widening slightly as the temperature of the room seems to drop. ""Wait,"" she whispers, her voice trembling with a mixture of shock and disbelief. ""You're ordering lobster?""

Jake nods confidently, his smile faltering just a fraction before returning to its practiced, charming facade.<|im_end|>",True,3830917120,7.7285304730030475
090_coauthor_left_not_right_kna_t11_rep2,390,10,left_not_right,,11,2,64,36,2158,1743393876,coauthor,90,2,coauthor:creative:67c022f81e3f415eae224f368cca7c3d,0,3998a97e954622a8e51a4c7b9b4197d98b2ec5c6f4ce7a154964e2cc454edc85,48cb060089f28b0ef1b13d0f128fc7a3411c82e8e5d28f1892facb42b8384c08,success,,256.0,256.0,256.0,False,,model_loaded,14.078023672991549,0.41016510099871084,0.9281955930055119,1.3383606940042228,1.3383606940042228,2050,25531,417826,686335182,248320,"{""allowed_count"": 248067, ""expected_count"": 248067, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.8044265050120885,xgrammar,0.6440091239928734,2.1793682709976565,262,64,"[760, 3516, 4042, 11, 2957, 279, 49577, 314, 29136, 11, 682, 978, 10723, 310, 264, 12098, 314, 1141, 4588, 638, 13, 733, 279, 6511, 3177, 11, 279, 5016, 369, 26334, 11, 12215, 539, 279, 92701, 57867, 314, 279, 8260, 19825, 11, 264, 7489, 314, 264, 16964, 421, 682, 524, 1132, 2677, 694, 348, 26542, 6263, 9, 19878, 13, 271, 53, 17568, 15881, 321, 248046]","The United States, once the beacon of liberty, has been reduced to a shadow of its former self. In the capital city, the flag is absent, replaced by the crimson eagle of the Russian Empire, a symbol of a regime that has not only won but *demanded* submission.

Vlad guns and<|im_end|>",True,3806223360,7.82046205100778
091_coauthor_left_not_right_kna_t12_rep2,391,11,left_not_right,,12,2,64,39,2343,1007000844,coauthor,91,2,coauthor:creative:208569acde5b49dda0ec25ce4c410975,0,d1fad437495fe71475a6f15bb6fdc33d36fad01818f0a03d9522524ab23c7bc5,2bf2fb62744a3f379d8bf617b63090b706e5bc6dd92270b3e92ab858304c48fe,success,,256.0,256.0,256.0,False,,model_loaded,14.199716610994074,0.4323901800089516,1.0727869319962338,1.5051771120051853,1.5051771120051853,2236,30048,492878,855558426,248320,"{""allowed_count"": 248067, ""expected_count"": 248067, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.783468768990133,xgrammar,0.6501803489954909,2.23716278700158,200,64,"[760, 20513, 303, 279, 9524, 2956, 557, 42371, 1056, 279, 22525, 421, 995, 20950, 1070, 13, 20661, 82697, 645, 16413, 22643, 780, 34909, 11, 780, 18645, 43900, 279, 8981, 6607, 314, 279, 459, 977, 1287, 13, 328, 2592, 567, 3166, 2166, 4778, 11, 781, 3172, 1436, 279, 8028, 1288, 551, 18120, 11, 780, 7497, 9990, 440, 264, 20340, 314, 33818, 24447, 3019, 321, 248046]","The silence in the conference room was heavier than the gravity that had suspended them. Captain Elias Thorne adjusted his collar, his fingers tracing the cold edge of the comms array. ""If we move too fast, they'll see the signal,"" he warned, his voice tight with a mixture of dread determination plan and<|im_end|>",True,3800833024,7.998355168005219
092_coauthor_left_not_right_kna_t13_rep2,392,12,left_not_right,,13,2,64,42,2528,1155074635,coauthor,92,2,coauthor:creative:5929420aebc940789c58a72f8c8ccd56,0,59d2a065ed38b1fc4c28e94fb9ee28b1a615ec5cbdc7a7757d1621305062b29e,487f7935cfdeb918087230660659bdac1a14b7d22fb6e532210740d9ef107e97,success,,256.0,256.0,256.0,False,,model_loaded,13.967102855996927,0.42501006700331345,1.213421192005626,1.6384312590089394,1.6384312590089394,2422,34931,574104,1049628384,248320,"{""allowed_count"": 248067, ""expected_count"": 248067, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.877275702994666,xgrammar,0.6411700689932331,2.2623066790110897,432,64,"[6825, 8719, 914, 1288, 551, 7807, 11, 780, 7497, 8153, 694, 7239, 11, 430, 413, 5315, 424, 557, 279, 35250, 3065, 551, 4035, 3397, 995, 310, 1910, 13, 328, 3850, 353, 2688, 2019, 310, 3184, 488, 411, 25, 413, 488, 1353, 10958, 11, 424, 579, 1521, 488, 998, 3221, 364, 728, 660, 3055, 13, 353, 1066, 4221, 279, 1245, 4299, 310, 1420, 321, 248046]","""I haven't,"" he finished, his voice soft but firm, as if saying it was the hardest thing he'd ever had to say. ""But I'm going to tell you this: if you look familiar, it's because you were looking for me all along. I just needed the right moment to show and<|im_end|>",True,3820607488,8.25805142801255
093_coauthor_left_not_right_kna_t14_rep2,393,13,left_not_right,,14,2,64,45,2713,1319160809,coauthor,93,2,coauthor:creative:41f6db5de3d8439ebbd996c398127d53,0,6ab1e0a01718ad6722d01a145a678e15838c545e5918ff4d62b66d83ba818674,964eda9fa25609d2b6f8fbd45c1475d11b939011ce5129bcddb29b72a56acd2a,success,,256.0,256.0,256.0,False,,model_loaded,14.132977945002494,0.43421033800404985,1.350691529994947,1.7849018679989967,1.7849018679989967,2608,40180,661504,1270170096,248320,"{""allowed_count"": 248067, ""expected_count"": 248067, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.650043657995411,xgrammar,0.6358415770082502,2.237236455999664,135,64,"[2064, 10263, 680, 421, 279, 5333, 682, 799, 8751, 84740, 13, 1049, 10814, 279, 32973, 314, 1782, 852, 1831, 424, 310, 3060, 12806, 279, 5548, 310, 2781, 13, 271, 1597, 1118, 11, 279, 6043, 513, 25602, 13, 561, 27878, 9977, 852, 995, 11815, 10476, 1973, 264, 5333, 1381, 1669, 5402, 11550, 310, 1732, 264, 4145, 7359, 11, 3428, 12806, 3627, 314, 11168, 321, 248046]","It turns out that the drug has one critical downfall. It causes the brains of those who take it to begin losing the ability to reason.

At first, the effects are subtle. The elderly citizens who had lived decades without a drug now found themselves unable to follow a simple instruction, often losing track of hundreds and<|im_end|>",True,3797471744,8.057834967999952
094_coauthor_left_not_right_kna_t15_rep2,394,14,left_not_right,,15,2,64,48,2898,655591910,coauthor,94,2,coauthor:creative:0a8e182a20df447db4846b1223c619b5,0,7f233b7f19da5220ed8bbd347e87b54c3240b10dae7c0f3e3849ecf1c7e59749,fdb3018bf82aa0e045b387d80900606c1bbbbe66f6b6f8be4285d7cd7c0aa09e,success,,256.0,256.0,256.0,False,,model_loaded,14.219510355003877,0.4595972399984021,1.5160863700002665,1.9756836099986685,1.9756836099986685,2794,45795,755078,1518808602,248320,"{""allowed_count"": 248067, ""expected_count"": 248067, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.7725780220062006,xgrammar,0.6480965679947985,2.2066971950116567,139,64,"[760, 1814, 369, 264, 11078, 1925, 11, 694, 424, 369, 1048, 9896, 440, 5596, 13, 1061, 2279, 682, 978, 9496, 364, 748, 1248, 11, 1208, 2098, 1459, 914, 1366, 1092, 310, 635, 440, 424, 13, 4188, 599, 8415, 421, 279, 8964, 668, 809, 685, 1040, 91009, 547, 948, 462, 6628, 3571, 1142, 11, 694, 1017, 513, 264, 11012, 2342, 852, 1366, 22857, 321, 248046]","The world is a dangerous place, but it is also filled with wonder. This power has been unknown for so long, people really don't know what to do with it. Some have fear that the Earth will end up like Ragnarok when Hella came back, but there are a quiet few who know secrets and<|im_end|>",True,3797520896,8.356905254011508
095_coauthor_left_not_right_kna_t16_rep2,395,15,left_not_right,,16,2,64,51,3083,1763446801,coauthor,95,2,coauthor:creative:6e8295cfe7b7425198f0d305a29e3fc3,0,66c6686aa34ad2b95b80e2f84e46828d3875c4be495d044c5fdabf3f9a566987,a9f8cc848f8cba6ff67bde44f14c8f5d30fae09e2b89d5ab5c8df88ecb28441c,success,,256.0,256.0,256.0,False,,model_loaded,14.455793944987818,0.46417851001024246,1.7188736259995494,2.183052136009792,2.183052136009792,2980,51776,854826,1797168942,248320,"{""allowed_count"": 248067, ""expected_count"": 248067, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.718268544995226,xgrammar,0.7616528200014727,2.2309542129951296,209,64,"[760, 20513, 303, 279, 6511, 3177, 557, 42371, 1056, 279, 20513, 314, 264, 69392, 13, 1690, 1578, 11, 279, 27878, 995, 20632, 524, 680, 314, 8377, 543, 11, 694, 680, 314, 30815, 11, 32863, 421, 836, 44026, 314, 6337, 557, 279, 1132, 3769, 364, 21265, 579, 19060, 13, 2302, 55698, 3712, 11, 17852, 279, 36748, 11, 15142, 279, 14229, 9191, 310, 5909, 321, 248046]","The silence in the capital city was heavier than the silence of a graveyard. For years, the elderly had ruled not out of malice, but out of necessity, believing that their preservation of knowledge was the only hope for humanity's survival. They curated history, maintained the archives, taught the younger generation to remember and<|im_end|>",True,3801542144,8.667716541007394
096_coauthor_sets_differ_kna_t1_rep2,396,0,sets_differ,,1,2,64,7,432,287909034,coauthor,96,2,coauthor:creative:116ae37dd7f5497c8257767b81a72cf3,0,a082c0027804ac8fd95ccd30977963a1546dda4f1a82d8865d47fc3bb6d0efd7,3a1c7b2e18784dfa5e8df2c323e2ed9559e160de52acaa0f1eba7adae4be250b,success,,256.0,256.0,256.0,False,,model_loaded,12.320982174001983,0.33130160901055206,0.09288799400383141,0.42418960301438347,0.42418960301438347,314,982,16210,9077791,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.937835239004926,xgrammar,0.625258155996562,2.2775927129987394,361,64,"[3733, 369, 2361, 11247, 11, 1066, 4732, 1004, 12570, 1785, 13, 271, 40, 2688, 524, 2019, 310, 9940, 310, 488, 11, 424, 579, 524, 883, 279, 11247, 13, 1049, 579, 883, 279, 348, 40398, 9, 314, 279, 11247, 13, 1690, 10476, 11, 279, 18641, 682, 978, 421, 3712, 369, 264, 7435, 1500, 11, 421, 279, 3725, 369, 264, 42642, 39811, 314, 18163, 321, 248046]","There is another planet, just outside our solar system.

I'm not going to lie to you, it's not about the planet. It's about the *idea* of the planet. For decades, the narrative has been that history is a straight line, that the future is a predictable continuation of expertise and<|im_end|>",True,3814515712,7.037542386009591
097_coauthor_sets_differ_kna_t2_rep2,397,1,sets_differ,,2,2,64,12,679,376325081,coauthor,97,2,coauthor:creative:8f5facc84faa440aaab8b05968fbdf4a,0,a45203630490aa6a2c5ab00969a208b980c11945ccb708a5c723c8725b086727,b4ad7271e780f4b90a6e9e5f2ad8e2552061b2fc608b3d5376e19ff84fc85ece,success,,256.0,256.0,256.0,False,,model_loaded,12.187850795002305,0.34879452499444596,0.1713816190022044,0.5201761439966504,0.5201761439966504,562,2268,37545,31599860,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.8189732549944893,xgrammar,0.6447465370001737,2.183945249998942,188,64,"[760, 35336, 11, 440, 264, 74968, 421, 33757, 279, 12052, 11, 11102, 7435, 364, 279, 5759, 13, 1921, 430, 551, 47608, 1083, 279, 15787, 11, 279, 4751, 23221, 1384, 3105, 914, 1066, 272, 1072, 26, 424, 53507, 13, 561, 13876, 314, 75488, 52038, 11, 864, 995, 978, 5995, 310, 48772, 279, 1379, 26860, 82510, 468, 303, 3712, 11, 39647, 279, 67943, 321, 30663, 248046]","The wolf, with a roar that shook the trees, charged straight for the structure. But as he slammed into the foundation, the ground beneath him didn't just creak; it shattered. The walls of depleted uranium, which had been designed to withstand the most brutal bombardment in history, absorbed the kinetic and fuse<|im_end|>",True,3799366144,6.924533501005499
